REGIAO:;N
UF:;AP
ESTACAO:;PORTO GRANDE
CODIGO (WMO):;A244
LATITUDE:;,69416666
LONGITUDE:;-51,40388888
ALTITUDE:;84,8
DATA DE FUNDACAO:;17/09/08
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2025/02/12;1700 UTC;,2;1000,2;1001,2;1000,2;2375,2;28,4;;29,7;26,8;;;7;;;75;7,3;4,1;
2025/02/12;1800 UTC;,4;999;1000,2;998,9;1652,8;28,2;;28,4;26,4;;;7;;;55;7;2,5;
2025/02/12;1900 UTC;0;998,7;999,1;998,7;1042,2;28,5;;28,7;28,1;;;;;;62;6;1,9;
2025/02/12;2000 UTC;0;998,7;998,7;998,4;673,7;28,1;;28,6;28,1;;;7;;;53;4,5;1,4;
2025/02/12;2100 UTC;,2;999,2;999,2;998,6;233,2;25,5;;28,1;25,1;;;;;;103;6,1;1,1;
2025/02/12;2200 UTC;0;1000,1;1000,1;999,2;64,4;25,3;;25,7;25,3;;;7;;;119;3,1;1,6;
2025/02/12;2300 UTC;0;1000,7;1000,7;1000,1;;24,7;;25,3;24,7;;;7;;;132;3,2;1,5;
2025/02/13;0000 UTC;0;1001,4;1001,4;1000,7;;24,3;;24,7;24,3;;;;;;88;2,7;,8;
2025/02/13;0100 UTC;0;1001,6;1001,6;1001,4;;24,3;;24,3;24,2;;;7;;;337;1,8;,9;
2025/02/13;0200 UTC;0;1002,3;1002,3;1001,6;;24,4;;24,5;24,3;;;;;;12;2,6;1,2;
2025/02/13;0300 UTC;0;1002,5;1002,5;1002,3;;24,3;;24,5;24,2;;;;;;14;3,6;1,4;
2025/02/13;0400 UTC;0;1002,2;1002,6;1002,2;;24,1;;24,3;24,1;;;;;;26;3,5;1,6;
2025/02/13;0500 UTC;0;1002;1002,2;1002;;23,9;;24,1;23,9;;;7;;;55;3,5;,5;
2025/02/13;0600 UTC;0;1001,3;1002;1001,3;;23,8;;24;23,8;;;7;;;356;3,2;1,6;
2025/02/13;0700 UTC;0;1001;1001,3;1001;;23,6;;23,8;23,6;;;7;;;335;3,2;1,9;
2025/02/13;0800 UTC;0;1000,9;1001;1000,7;;23,6;;23,7;23,6;;;7;;;320;3,4;,6;
2025/02/13;0900 UTC;0;1001,1;1001,2;1000,9;;23,5;;23,7;23,5;;;7;;;222;1,1;,5;
2025/02/13;1000 UTC;0;1001,7;1001,7;1001,1;18,7;23,4;;23,5;23,3;;;7;;;300;,9;,5;
2025/02/13;1100 UTC;0;1002,3;1002,3;1001,6;395,7;24,7;;25;23,4;;;7;;;359;3,2;2;
2025/02/13;1200 UTC;0;1003,5;1003,5;1002,3;1211,2;26;;26,3;24,7;;;7;;;360;4,2;2,3;
2025/02/13;1300 UTC;0;1004;1004;1003,5;1418,2;27,4;;27,6;26;;;;;;26;6,8;2,5;
2025/02/13;1400 UTC;10,8;1004,2;1004,4;1003,9;1401,3;24,3;;29,3;24,2;;;;;;20;8;3,5;
2025/02/13;1500 UTC;12,4;1004,2;1004,4;1004,1;501,7;23,7;;25;23,7;;;;;;37;6,7;2,4;
2025/02/13;1600 UTC;2,4;1003,6;1004,2;1003,6;306,9;24,1;;24,2;23,7;;;7;;;348;5,6;1,9;
2025/02/13;1700 UTC;2,6;1002,6;1003,6;1002,6;265,7;24,2;;24,3;24;;;;;;356;4,1;2,3;
2025/02/13;1800 UTC;,4;1001,9;1002,6;1001,9;441,2;24,5;;24,5;24,1;;;;;;42;5,8;2,3;
2025/02/13;1900 UTC;1;1000,8;1002;1000,7;453,1;24,6;;24,7;24,4;;;;;;26;5,3;2,5;
2025/02/13;2000 UTC;,2;1000,4;1000,8;1000,3;265,8;24,7;;24,7;24,4;;;;;;55;4,5;1,1;
2025/02/13;2100 UTC;0;1000,2;1000,4;1000,2;135,4;24,6;;24,7;24,5;;;;;;31;3;,7;
2025/02/13;2200 UTC;0;1000,4;1000,4;1000,2;33,7;24,3;;24,7;24,3;;;;;;95;2,9;,3;
2025/02/13;2300 UTC;0;1000,8;1000,8;1000,4;;24;;24,3;24;;;;;;4;2,2;1,3;
2025/02/14;0000 UTC;0;1002,1;1002,1;1000,8;;24;;24,1;23,9;;;;;;24;3,4;1,6;
2025/02/14;0100 UTC;0;1002,9;1002,9;1002,1;;24;;24;23,9;;;7;;;55;3,4;,6;
2025/02/14;0200 UTC;0;1003,5;1003,5;1002,9;;23,7;;24;23,7;;;7;;7;324;1,8;1;
2025/02/14;0300 UTC;0;1003,3;1003,5;1003,3;;23,4;;23,7;23,3;;;7;;;238;1,7;,9;
2025/02/14;0400 UTC;0;1003;1003,3;1003;;23,2;;23,4;23,2;;;7;;;242;1,4;,8;
2025/02/14;0500 UTC;0;1002,3;1003;1002,3;;23,1;;23,2;23;;;7;;;258;1,4;,7;
2025/02/14;0600 UTC;0;1001,4;1002,3;1001,4;;23,4;;23,4;23,1;;;7;;;302;1,1;,7;
2025/02/14;0700 UTC;0;1001,2;1001,4;1001,1;;23,3;;23,4;23,2;;;;;;7;3,1;1,2;
2025/02/14;0800 UTC;0;1001,2;1001,2;1001,1;;23,4;;23,4;23,3;;;;;;346;2,5;1,5;
2025/02/14;0900 UTC;0;1001,3;1001,3;1001;;23;;23,4;23;;;;;;350;2,5;,8;
2025/02/14;1000 UTC;0;1001,7;1001,7;1001,3;7,5;23,1;;23,1;23;;;;;;330;2,2;1,2;
2025/02/14;1100 UTC;0;1002,2;1002,2;1001,7;369,7;24;;24;23,1;;;7;;;13;4,2;2,3;
2025/02/14;1200 UTC;0;1002,9;1002,9;1002,2;1666,5;26,6;;26,6;23,9;;;7;;;30;5;2,7;
2025/02/14;1300 UTC;0;1002,9;1003;1002,8;1920,1;26,8;;26,8;25,9;;;7;;;12;6,7;3,4;
2025/02/14;1400 UTC;0;1002,9;1003,1;1002,8;2865,8;27,6;;28,7;26,8;;;7;;;37;8,2;3,8;
2025/02/14;1500 UTC;0;1002,3;1003;1002,3;2197,2;29,2;;29,3;27,3;;;7;;;33;8,5;3,5;
2025/02/14;1600 UTC;0;1001,5;1002,3;1001,5;2137,3;29,7;;30;28,2;-10;;7;;;38;7,4;2,7;
2025/02/14;1700 UTC;0;1000,1;1001,5;1000,1;1763,7;27,4;;30,5;26,7;;;7;;;39;8,3;3,2;
2025/02/14;1800 UTC;0;998,6;1000,1;998,6;3059,4;28,9;;30;27,4;;;7;;;48;8,8;3,4;
2025/02/14;1900 UTC;1,2;998,5;998,6;998,2;1934,9;26,4;;30,4;26,4;;;7;;;45;8,9;2,3;
2025/02/14;2000 UTC;,4;998,4;998,5;998,3;497,6;25,4;;26,4;25,3;;;7;;7;43;8;3,1;
2025/02/14;2100 UTC;1;998,4;998,5;998,3;154,3;25;;25,6;24,9;;;7;;;30;6,9;2,2;
2025/02/14;2200 UTC;0;999,3;999,3;998,4;30,9;24,5;;25;24,5;;;;;;81;5,1;,8;
2025/02/14;2300 UTC;,8;1000,1;1000,1;999,2;;24,1;;24,6;24;;;;;;68;7;1,6;
2025/02/15;0000 UTC;0;1000,9;1000,9;1000,1;;24;;24,1;24;;;;;;62;3,8;,9;
2025/02/15;0100 UTC;0;1001,5;1001,5;1000,9;;24,1;;24,2;23,9;;;7;;;125;2,2;,6;
2025/02/15;0200 UTC;,4;1001,9;1001,9;1001,6;;24;;24,2;24;;;7;;;163;1,3;,6;
2025/02/15;0300 UTC;,2;1001,7;1002;1001,7;;23,8;;24;23,8;;;7;;;151;1,1;,3;
2025/02/15;0400 UTC;,2;1000,8;1001,7;1000,8;;23,7;;23,9;23,7;;;7;;;33;,8;,5;
2025/02/15;0500 UTC;0;999,7;1000,8;999,7;;23,8;;23,8;23,7;;;;;;55;2,6;1;
2025/02/15;0600 UTC;0;999;999,7;999;;23,8;;23,9;23,8;;;7;;;17;2,6;,7;
2025/02/15;0700 UTC;0;999,1;999,1;998,9;;23,8;;23,9;23,8;;;7;;;59;1,8;,5;
2025/02/15;0800 UTC;,8;999,3;999,3;999,1;;24;;24;23,8;;;;;;16;1,2;,5;
2025/02/15;0900 UTC;0;999,6;999,6;999,3;;23,9;;24;23,9;;;;;;312;1,3;,3;
2025/02/15;1000 UTC;0;1000;1000;999,6;4,5;23,9;;23,9;23,8;;;;;;273;,8;,4;
2025/02/15;1100 UTC;0;1000,7;1000,7;1000;169,2;24,2;;24,2;23,8;;;;;;325;1,9;1;
2025/02/15;1200 UTC;0;1002;1002;1000,7;435,5;24,7;;24,8;24,1;;;;;;345;2,4;1;
2025/02/15;1300 UTC;1;1002,6;1002,6;1002;419,3;24,9;;25,1;24,7;;;;;;81;4,7;2,1;
2025/02/15;1400 UTC;2,4;1003,4;1003,4;1002,6;178,6;23,1;;25;23,1;;;7;;;100;10,5;3,2;
2025/02/15;1500 UTC;2,2;1003,2;1003,5;1003,2;200,8;22,9;;23,1;22,8;;;7;;;86;6,5;2;
2025/02/15;1600 UTC;1,4;1002;1003,2;1002;330,7;23,1;;23,2;22,9;;;;;;148;4;1,5;
2025/02/15;1700 UTC;,4;1001;1002;1001;576;23,6;;23,6;23,1;;;;;;144;3,4;1,1;
2025/02/15;1800 UTC;0;999,9;1001;999,9;706,4;24;;24,3;23,5;;;7;;;175;2,6;1;
2025/02/15;1900 UTC;0;999,1;999,9;999,1;899,1;25;;25,1;24;;;;;;359;2,1;1,1;
2025/02/15;2000 UTC;0;998,8;999,1;998,7;1003,4;25,3;;25,5;24,9;;;7;;;355;2,8;1,6;
2025/02/15;2100 UTC;0;999,2;999,2;998,8;465,7;25,1;;25,4;25;;;7;;;297;2,8;1,2;
2025/02/15;2200 UTC;0;1000;1000;999,1;61,5;24,5;;25,1;24,4;;;7;;;281;2,5;,8;
2025/02/15;2300 UTC;0;1000,9;1000,9;1000;;24;;24,5;24;;;7;;;264;1,7;,9;
2025/02/16;0000 UTC;0;1001,6;1001,6;1000,8;;23,8;;24;23,8;;;;;;253;1,8;1;
2025/02/16;0100 UTC;0;1002,1;1002,1;1001,6;;23,8;;23,9;23,7;;;7;;;277;1,8;1;
2025/02/16;0200 UTC;0;1002,7;1002,7;1002,1;;23,9;;23,9;23,8;;;7;;;332;1,9;,5;
2025/02/16;0300 UTC;,2;1002,7;1002,8;1002,7;;23,8;;23,9;23,7;;;7;;;280;1,3;,3;
2025/02/16;0400 UTC;0;1002,4;1002,7;1002,4;;23,6;;23,8;23,6;;;7;;;153;1,3;,6;
2025/02/16;0500 UTC;8,4;1001,4;1002,4;1001,4;;23,3;;23,7;23,2;;;;;;241;2,2;1,2;
2025/02/16;0600 UTC;0;1000,6;1001,3;1000,4;;23,1;;23,3;23,1;;;;;;277;2,2;,8;
2025/02/16;0700 UTC;0;1000,5;1000,6;1000,4;;23,1;;23,1;23,1;;;;;;204;1,8;1;
2025/02/16;0800 UTC;0;1000,8;1000,8;1000,5;;23,1;;23,1;23;;;7;;;278;1,8;,4;
2025/02/16;0900 UTC;0;1001,3;1001,3;1000,8;;22,9;;23,1;22,8;;;7;;;234;1,5;,8;
2025/02/16;1000 UTC;0;1001,8;1001,9;1001,3;10,4;22,8;;22,9;22,8;;;7;;;250;1,4;,6;
2025/02/16;1100 UTC;0;1002,5;1002,5;1001,8;211,1;23,1;;23,1;22,8;;;7;;;251;1,6;1;
2025/02/16;1200 UTC;0;1003,4;1003,4;1002,5;554,4;23,9;;24,1;23,1;;;7;;;275;2,3;1,3;
2025/02/16;1300 UTC;,2;1003,8;1003,8;1003,4;812,9;25;;25;23,8;;;7;;;246;3;1;
2025/02/16;1400 UTC;0;1003,8;1003,9;1003,8;1491,3;26,3;;26,5;25;;;7;;;242;2,7;,9;
2025/02/16;1500 UTC;0;1003,2;1003,8;1003,2;1698,9;27,7;;28;26,3;;;7;;7;290;2,3;1;
2025/02/16;1600 UTC;0;1002,2;1003,2;1002,2;2070;28,2;;28,9;27,4;;;7;;;50;2,8;1,3;
2025/02/16;1700 UTC;0;1001;1002,2;1001;1523;28,3;;28,5;27,7;;;;;;121;3,3;,5;
2025/02/16;1800 UTC;0;1000,2;1001;1000,2;1060,5;27,8;;28,3;27,7;;;;;;171;1,9;,9;
2025/02/16;1900 UTC;0;999,7;1000,2;999,7;740;27,1;;27,8;27;;;7;;7;113;2,1;1,3;
2025/02/16;2000 UTC;0;999,6;999,8;999,6;600,5;27,2;;27,3;27;;;7;;;55;2,2;1,2;
2025/02/16;2100 UTC;0;999,7;999,7;999,5;420,3;26,3;;27,2;26,3;;;7;;;17;4,1;2;
2025/02/16;2200 UTC;0;1000,3;1000,3;999,7;83,2;25,4;;26,3;25,4;;;7;;;14;4,3;2,7;
2025/02/16;2300 UTC;0;1001,3;1001,3;1000,3;;24,9;;25,4;24,9;;;7;;;14;4,3;1,9;
2025/02/17;0000 UTC;0;1002,4;1002,4;1001,3;;24,7;;24,9;24,7;;;;;;17;4,4;1,9;
2025/02/17;0100 UTC;0;1003,4;1003,4;1002,4;;24,6;;24,7;24,6;;;7;;7;20;5,9;2,8;
2025/02/17;0200 UTC;0;1003,9;1004;1003,3;;24,2;;24,6;24,2;;;7;;;22;5,7;2,3;
2025/02/17;0300 UTC;0;1003,7;1004;1003,7;;24;;24,3;24;;;7;;;17;5,1;2,2;
2025/02/17;0400 UTC;0;1003;1003,7;1003;;23,8;;24;23,8;;;7;;;9;4,8;1,9;
2025/02/17;0500 UTC;0;1002,3;1003;1002,3;;23,8;;23,8;23,7;;;7;;;26;4,1;1,5;
2025/02/17;0600 UTC;0;1001,8;1002,3;1001,8;;23,7;;23,8;23,6;;;7;;;20;4,4;1,9;
2025/02/17;0700 UTC;0;1001,4;1001,8;1001,4;;23,5;;23,7;23,4;;;;;;15;4,6;1,7;
2025/02/17;0800 UTC;0;1001,7;1001,8;1001,4;;23,3;;23,5;23,3;;;7;;;26;4,1;1,5;
2025/02/17;0900 UTC;0;1002,3;1002,3;1001,7;;23,3;;23,4;23,2;;;;;;41;3,3;,9;
2025/02/17;1000 UTC;0;1002,9;1002,9;1002,3;4,7;23,4;;23,5;23,3;;;;;;68;2,2;1,2;
2025/02/17;1100 UTC;0;1003,1;1003,1;1002,9;135,5;23,8;;23,8;23,3;;;;;;359;2,3;,9;
2025/02/17;1200 UTC;0;1003,3;1003,3;1003,1;353,5;24,3;;24,3;23,7;;;7;;;13;4,5;2,4;
2025/02/17;1300 UTC;0;1003,2;1003,3;1003,2;1247,3;26,4;;26,5;24,3;;;7;;7;23;4;1,4;
2025/02/17;1400 UTC;0;1003,5;1003,5;1003,2;2120,5;26,4;;27,6;26,2;;;7;;;103;5,6;3,2;
2025/02/17;1500 UTC;0;1003,1;1003,6;1003,1;1377,4;26,4;;26,4;25,9;;;7;;7;101;5,6;1,7;
2025/02/17;1600 UTC;0;1002;1003,1;1002;1070,6;26,8;;26,8;26,1;;;7;;;179;3,3;,3;
2025/02/17;1700 UTC;0;1000,9;1002;1000,9;2539,5;28,3;;28,9;26,6;;;7;;;251;2,8;1,2;
2025/02/17;1800 UTC;0;1000,1;1000,9;1000,1;3383,5;29,8;;30,6;28,3;;;7;;;126;4,7;1,9;
2025/02/17;1900 UTC;0;999,5;1000,1;999,5;1522,5;29,6;;29,8;28,8;;;7;;;163;4,4;1,4;
2025/02/17;2000 UTC;0;998,9;999,5;998,9;1206,7;29,6;;29,6;28,6;;;7;;;226;3,5;1,3;
2025/02/17;2100 UTC;6,6;998,9;999,2;998,7;908,4;24,5;;29,8;24,5;;;;;;19;9,4;5,2;
2025/02/17;2200 UTC;,2;999,4;999,5;998,9;63,4;25,3;;25,3;24,5;;;;;;241;9,4;,9;
2025/02/17;2300 UTC;0;999,8;999,8;999,4;;24,7;;25,4;24,7;;;7;;;31;1,6;,4;
2025/02/18;0000 UTC;0;1000,8;1000,8;999,8;;24,5;;24,7;24,2;;;7;;;43;3,1;1,4;
2025/02/18;0100 UTC;0;1001,8;1001,8;1000,8;;24,6;;24,8;24,5;;;7;;;54;4,3;2,1;
2025/02/18;0200 UTC;0;1002,4;1002,5;1001,8;;24,4;;24,7;24,4;;;7;;;54;5,6;1,9;
2025/02/18;0300 UTC;0;1002,4;1002,5;1002,4;;23,9;;24,4;23,9;;;7;;;42;4,3;1,1;
2025/02/18;0400 UTC;0;1002;1002,4;1002;;23,5;;23,9;23,5;;;;;;53;2,4;,6;
2025/02/18;0500 UTC;0;1001,2;1002;1001,2;;23,2;;23,5;23,2;;;;;;270;1,7;,3;
2025/02/18;0600 UTC;0;1000,7;1001,2;1000,7;;23,1;;23,3;23;;;;;;277;1,1;,4;
2025/02/18;0700 UTC;0;1000,5;1000,8;1000,4;;23;;23,1;22,9;;;;;;342;2,1;1,1;
2025/02/18;0800 UTC;0;1000,7;1000,7;1000,3;;22,8;;23;22,7;;;;;;332;2;,9;
2025/02/18;0900 UTC;0;1001,1;1001,2;1000,7;;22,8;;22,8;22,8;;;;;;337;2,4;1,6;
2025/02/18;1000 UTC;,2;1001,3;1001,3;1001;22,5;22,7;;22,8;22,6;;;;;;337;2,4;1;
2025/02/18;1100 UTC;0;1001,8;1001,8;1001,3;487,1;24,2;;24,2;22,7;;;;;;340;2,7;1,5;
2025/02/18;1200 UTC;0;1002,3;1002,4;1001,7;1203,1;26,2;;26,2;24,2;;;7;;;11;4,6;2,4;
2025/02/18;1300 UTC;0;1002,5;1002,5;1002,3;1885,1;27,9;;28,1;26,1;;;;;;31;6,4;3;
2025/02/18;1400 UTC;0;1002,3;1002,6;1002,3;2635,1;28,5;;29;27,8;;;7;;;25;6,9;3,6;
2025/02/18;1500 UTC;0;1001,5;1002,3;1001,5;3278,7;30;;30,4;28,5;;;;;;45;6,9;2,7;
2025/02/18;1600 UTC;0;1000,6;1001,5;1000,6;2722,6;31,1;;31,2;28,7;-3;;11;;;43;6,2;1,9;
2025/02/18;1700 UTC;0;999,6;1000,6;999,6;3184,9;30,6;;32,2;30,1;7,5;;22;;;27;6,2;1,9;
2025/02/18;1800 UTC;2,8;999,2;999,8;999,2;1756,5;26,3;;31,8;26,2;6,5;;22;;;57;10,7;3,2;
2025/02/18;1900 UTC;0;998,7;999,2;998,5;1025;28,3;;28,3;26,3;;;7;;;16;6,4;1,4;
2025/02/18;2000 UTC;0;998,9;999;998,4;1265,1;26;;29,7;25,9;;;7;;;16;11,6;3,6;
2025/02/18;2100 UTC;0;999,1;999,1;998,7;830,7;26,5;;26,8;25,9;;;7;;;18;7;2,6;
2025/02/18;2200 UTC;0;999,5;999,5;999,1;114,1;25,2;;26,5;25,2;;;7;;;44;5,5;1,1;
2025/02/18;2300 UTC;0;999,9;999,9;999,5;;24,8;;25,2;24,8;;;7;;;347;2,7;,8;
2025/02/19;0000 UTC;0;1000,9;1000,9;999,8;;24,5;;24,8;24,5;;;;;;341;3;1;
2025/02/19;0100 UTC;0;1001,7;1001,7;1000,9;;24,3;;24,6;24,3;;;;;;1;2,5;1,2;
2025/02/19;0200 UTC;0;1001,6;1001,7;1001,5;;24,2;;24,3;24,2;;;7;;;7;3;1,4;
2025/02/19;0300 UTC;0;1001,8;1001,8;1001,5;;23,8;;24,2;23,8;;;7;;;340;3;1,2;
2025/02/19;0400 UTC;0;1001,6;1001,9;1001,5;;23,6;;23,8;23,6;;;;;;326;2;,9;
2025/02/19;0500 UTC;0;1001,3;1001,6;1001,3;;23,6;;23,6;23,5;;;;;;329;1,7;,3;
2025/02/19;0600 UTC;0;1000,5;1001,3;1000,5;;23,6;;23,8;23,6;;;;;;244;1,7;,6;
2025/02/19;0700 UTC;0;999,9;1000,5;999,8;;23,4;;23,6;23,4;;;;;;335;2,1;1,3;
2025/02/19;0800 UTC;0;1000,1;1000,1;999,9;;23;;23,4;23;;;;;;337;2,4;1,4;
2025/02/19;0900 UTC;0;1000,9;1000,9;1000,1;;22,7;;23;22,7;;;;;;335;2,4;1;
2025/02/19;1000 UTC;0;1001,2;1001,2;1000,9;8,8;23,1;;23,1;22,7;;;;;;329;2,6;1,6;
2025/02/19;1100 UTC;0;1002,7;1002,7;1001,2;396;24,4;;24,4;23,1;;;7;;;11;2,7;1,4;
2025/02/19;1200 UTC;0;1003,5;1003,5;1002,7;1056,7;26,2;;26,2;24,4;;;7;;;25;5;2,2;
2025/02/19;1300 UTC;0;1004,2;1004,3;1003,4;1156,3;26,7;;26,7;26;;;;;;22;6,6;3,7;
2025/02/19;1400 UTC;0;1004,2;1004,4;1004,2;1826,8;27,2;;27,6;26,6;;;;;;36;6,6;2,6;
2025/02/19;1500 UTC;0;1003,5;1004,2;1003,5;1697,4;28,6;;28,6;26,9;;;;;;32;5,9;3,1;
2025/02/19;1600 UTC;0;1003;1003,5;1002,9;3456,8;28,2;;29,6;27,9;;;;;;18;6,6;2,9;
2025/02/19;1700 UTC;13;1003,1;1003,4;1003;517,6;23,4;;28,4;23,3;;;;;;59;7,5;3;
2025/02/19;1800 UTC;5;1002,2;1003,1;1002,2;107,5;23,2;;23,4;23,1;;;;;;39;6,1;1,8;
2025/02/19;1900 UTC;1,2;1000,9;1002,2;1000,9;187,1;23,5;;23,5;23,2;;;;;;348;4,1;1,6;
2025/02/19;2000 UTC;0;1000,2;1001;1000,2;272,1;23,8;;23,8;23,4;;;;;;342;3,5;1,6;
2025/02/19;2100 UTC;0;1000,3;1000,4;1000,2;178,3;24;;24;23,7;;;;;;15;3;1,6;
2025/02/19;2200 UTC;0;1000,9;1000,9;1000,3;41,2;23,9;;24,1;23,9;;;;;;66;2,4;,8;
2025/02/19;2300 UTC;0;1001,3;1001,3;1000,8;;24;;24;23,8;;;;;;79;2,2;,7;
2025/02/20;0000 UTC;0;1002,2;1002,2;1001,3;;23,9;;24;23,9;;;;;;55;1,6;,7;
2025/02/20;0100 UTC;0;1003;1003;1002,2;;23,8;;24;23,8;;;;;;351;1,8;,3;
2025/02/20;0200 UTC;0;1003,6;1003,7;1003;;23,8;;23,9;23,7;;;;;;224;1,7;1;
2025/02/20;0300 UTC;0;1003,4;1003,7;1003,4;;23,6;;23,8;23,6;;;;;;293;1,7;,6;
2025/02/20;0400 UTC;0;1002,8;1003,4;1002,7;;23,5;;23,6;23,5;;;;;;267;1,2;,4;
2025/02/20;0500 UTC;0;1002,3;1002,8;1002,3;;23,4;;23,5;23,4;;;;;;287;1,4;,4;
2025/02/20;0600 UTC;0;1001,5;1002,3;1001,4;;23,2;;23,5;23,2;;;;;;245;1,7;,7;
2025/02/20;0700 UTC;0;1001,4;1001,5;1001,2;;23,1;;23,2;23,1;;;;;;232;1,5;,5;
2025/02/20;0800 UTC;,2;1001,6;1001,6;1001,4;;23,2;;23,2;23,1;;;;;;246;1,4;,8;
2025/02/20;0900 UTC;1;1002,1;1002,1;1001,5;;23,3;;23,3;23,1;;;;;;235;2;,9;
2025/02/20;1000 UTC;2,2;1002,9;1002,9;1002,1;1,6;23,2;;23,3;23,2;;;7;;;168;2;1,2;
2025/02/20;1100 UTC;1,4;1003,7;1003,7;1002,7;167,3;23,5;;23,5;23,1;;;7;;;273;2,4;1;
2025/02/20;1200 UTC;0;1004,4;1004,4;1003,7;607,3;24,4;;24,4;23,5;;;7;;;308;2,4;1,4;
2025/02/20;1300 UTC;,2;1004,7;1004,7;1004,3;1392,9;26,3;;26,6;24,4;;;7;;;322;3,1;1,2;
2025/02/20;1400 UTC;0;1004,2;1004,7;1004,1;1916,1;27;;28;25,9;;;7;;;334;4,1;2,1;
2025/02/20;1500 UTC;0;1003,5;1004,2;1003,5;2498;28,6;;29,2;27,1;;;7;;;340;4,1;1,5;
2025/02/20;1600 UTC;3,2;1002,3;1003,5;1002,3;1294,3;27;;29;26,6;;;7;;;184;3,6;1,1;
2025/02/20;1700 UTC;1,4;1001,3;1002,3;1001,3;1414,3;27,1;;28;26,2;;;7;;;136;4;,7;
2025/02/20;1800 UTC;0;1000,5;1001,3;1000,4;2824,2;29,1;;30,4;27,1;;;7;;;45;3,1;1,1;
2025/02/20;1900 UTC;3,4;1000,6;1000,6;1000,3;322,9;25;;29,1;25;;;7;;;145;6;3,3;
2025/02/20;2000 UTC;7,8;1000,8;1000,8;1000,6;104;24;;25;24;;;;;;50;6,4;2,1;
2025/02/20;2100 UTC;1;1001,2;1001,3;1000,7;78;24,5;;24,5;24;;;;;;80;5,4;,8;
2025/02/20;2200 UTC;,2;1001,5;1001,5;1001,2;17,8;24,3;;24,6;24,3;;;;;;347;2,8;1,5;
2025/02/20;2300 UTC;0;1001,7;1001,8;1001,5;;24,2;;24,4;24,2;;;;;;346;2,8;,8;
2025/02/21;0000 UTC;0;1002,7;1002,7;1001,7;;24,1;;24,2;24,1;;;;;;355;3,4;1,9;
2025/02/21;0100 UTC;0;1003,5;1003,5;1002,7;;24,2;;24,2;24,1;;;;;;359;3,5;1,1;
2025/02/21;0200 UTC;0;1003,9;1004;1003,5;;24,4;;24,4;24,1;;;;;;67;2,7;1;
2025/02/21;0300 UTC;0;1003,5;1003,9;1003,5;;24,1;;24,4;24,1;;;;;;8;2,4;,9;
2025/02/21;0400 UTC;0;1002,9;1003,6;1002,9;;24;;24,1;23,9;;;;;;57;1,5;,5;
2025/02/21;0500 UTC;0;1002;1002,9;1002;;24;;24;23,9;;;7;;;68;1,5;,5;
2025/02/21;0600 UTC;0;1001,5;1002;1001,4;;23,7;;24;23,5;;;7;;;5;2,2;1,1;
2025/02/21;0700 UTC;,2;1001,5;1001,6;1001,4;;23,7;;23,8;23,7;;;7;;;48;4;1,9;
2025/02/21;0800 UTC;0;1001,5;1001,5;1001,3;;23,5;;23,7;23,5;;;7;;;88;4;,9;
2025/02/21;0900 UTC;0;1002,1;1002,1;1001,4;;23,5;;23,5;23,3;;;7;;;29;2;,8;
2025/02/21;1000 UTC;0;1003;1003;1002,1;22,2;23,4;;23,5;23,4;;;7;;;53;2,4;,6;
2025/02/21;1100 UTC;0;1003,9;1003,9;1003;276,8;24,1;;24,1;23,4;;;;;;42;3;1,4;
2025/02/21;1200 UTC;0;1004,7;1004,8;1003,9;867;25,8;;25,8;24;;;;;;53;5,1;2;
2025/02/21;1300 UTC;,2;1005;1005;1004,6;1287,2;26;;27;25,7;;;;;;95;5,1;2,2;
2025/02/21;1400 UTC;0;1005,1;1005,2;1005;1444,9;26,3;;27;26;;;7;;;71;5,5;2,6;
2025/02/21;1500 UTC;1,8;1004,5;1005,1;1004,5;1496,2;26;;26,3;25;;;7;;;44;5,9;2,2;
2025/02/21;1600 UTC;0;1003,2;1004,5;1003,2;2482,4;28,5;;28,6;26;;;7;;;82;6,4;3;
2025/02/21;1700 UTC;0;1001,9;1003,2;1001,9;2820,3;28,8;;29,3;28,1;-10;;7;;;72;6,4;3,2;
2025/02/21;1800 UTC;0;1000,5;1001,9;1000,5;2776,1;29,9;;29,9;28,8;;;7;;;65;6,7;2,6;
